Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2022-10-31,Hebbal,Hebbal Flyover,10744,46.724699321886675,1.2511280563104688,26.468248423800283,54.68413807215963,1,71.488,31.953955069959108,69.95454354803228,75.277229347314,188,Rain,No
2022-10-31,Yeshwanthpur,Yeshwanthpur Circle,25942,48.03446300105805,1.5,77.76660733778301,100.0,2,101.884,10.532971833818785,76.90549600184634,70.04581121128693,98,Clear,No
2022-11-01,Indiranagar,100 Feet Road,36903,39.2708327478504,1.5,100.0,100.0,3,123.806,60.360442647818616,98.68347879827294,57.55000679512055,79,Clear,No
2022-11-01,Koramangala,Sarjapur Road,43889,24.479157327652658,1.5,100.0,100.0,0,137.77800000000002,17.242344894519174,84.39727696848138,81.80588284698132,95,Overcast,Yes
2022-11-01,Electronic City,Silk Board Junction,21212,50.76029258573651,1.1580100329081748,61.14259603132227,100.0,0,92.424,69.29628737183063,91.03939798643788,74.91534106163324,106,Clear,No
2022-11-01,M.G. Road,Trinity Circle,44963,28.886060694841383,1.5,100.0,100.0,0,139.926,39.80373644836327,94.87100959404236,82.1647298883411,133,Fog,No
2022-11-01,M.G. Road,Anil Kumble Circle,50186,29.652092461689406,1.5,100.0,100.0,2,150.372,17.66837659013055,65.99266291879042,93.40725765389445,117,Overcast,No
2022-11-01,Hebbal,Ballari Road,23590,58.9744290710868,1.2299658155652455,82.76786018775265,100.0,0,97.18,29.986571622319996,95.59440749661026,79.50175270184909,95,Clear,No
2022-11-01,Yeshwanthpur,Yeshwanthpur Circle,26795,52.27875179777506,1.5,97.96268331610992,100.0,4,103.59,29.142883347336756,62.41029434735062,90.04349857534004,86,Clear,No
2022-11-01,Yeshwanthpur,Tumkur Road,28803,35.513086196571926,1.5,94.02445316491843,100.0,2,107.606,52.73412313260715,91.97816474748673,79.76993734133666,83,Fog,No
2022-11-02,Indiranagar,100 Feet Road,47849,37.029599753510915,1.5,100.0,100.0,6,145.69799999999998,35.46118703862813,96.27424944465696,84.48088321071195,99,Clear,No
2022-11-02,Indiranagar,CMH Road,12429,35.407730254170644,1.1176598925988266,34.824075830232196,58.92935965087186,0,74.858,50.86209792295114,96.1739786693424,76.49085944710427,208,Fog,No
2022-11-02,Whitefield,Marathahalli Bridge,25308,21.54952127868841,1.5,87.73699409210802,100.0,4,100.616,35.38676761112356,61.588888579637654,61.24226786794583,96,Clear,No
2022-11-02,Whitefield,ITPL Main Road,22268,54.16395784827442,1.3729026791848555,68.49293658437088,100.0,0,94.536,47.99265944248355,99.40691611064221,80.48893633786079,102,Clear,Yes
2022-11-02,Koramangala,Sony World Junction,31821,30.06032899169356,1.5,100.0,100.0,2,113.642,60.39906066541373,99.58405520369327,78.29888574134574,93,Rain,No
2022-11-02,M.G. Road,Trinity Circle,42451,47.38546610028283,1.5,100.0,100.0,2,134.902,66.37981923413807,75.08908259432117,88.18680707803816,91,Clear,No
2022-11-02,M.G. Road,Anil Kumble Circle,40664,41.96481309841434,1.5,100.0,100.0,2,131.328,32.794241641090274,82.26347554922567,58.632573760718216,105,Clear,No
2022-11-02,Jayanagar,South End Circle,17163,46.960969402287354,1.3330695228348803,66.07917934528226,90.46287005170012,0,84.326,53.624198867728474,94.29458229882081,61.17119950214672,114,Clear,No
2022-11-02,Hebbal,Ballari Road,33919,48.65142966601261,1.5,100.0,100.0,5,117.838,18.846124886432495,73.27808376651889,51.00777761800192,94,Overcast,No
2022-11-02,Yeshwanthpur,Yeshwanthpur Circle,17365,51.284254248000664,1.346581540007771,67.23623765617711,90.742866212925,0,84.72999999999999,62.28506577663297,69.62111199097139,53.191539725368386,79,Clear,No
2022-11-03,Indiranagar,100 Feet Road,46145,52.3017205577164,1.5,100.0,100.0,7,142.29000000000002,66.6487003524498,77.32316426739234,91.46888133415699,86,Clear,No
2022-11-03,Indiranagar,CMH Road,23405,51.066627236268644,1.1307689513232155,83.5538976005684,100.0,3,96.81,75.50796884367617,73.09555891834671,68.13452975195712,108,Clear,No
2022-11-03,Whitefield,Marathahalli Bridge,21609,37.012151443136325,1.3166809046453158,72.23964122229329,100.0,2,93.218,15.153439150539993,64.75640407500067,56.836553336057946,95,Clear,No
2022-11-03,Whitefield,ITPL Main Road,15144,40.31599945259328,1.3935521443855992,52.37460518309226,78.34693164853196,1,80.288,59.285618901907014,85.29133778141137,82.46867390231489,118,Clear,Yes
2022-11-03,Koramangala,Sarjapur Road,54560,20.0,1.5,100.0,100.0,3,159.12,48.783297315101485,81.86339599374719,94.43579328241435,115,Clear,No
2022-11-03,Electronic City,Hosur Road,13930,59.405186996427155,1.3707565434307425,49.24860600222951,71.11443872554742,0,77.86,12.698046700738175,89.52718893967824,85.81223652722328,201,Clear,No
2022-11-03,M.G. Road,Trinity Circle,51478,35.29510092376697,1.5,100.0,100.0,0,152.95600000000002,39.94108280211727,86.0438504783331,85.22506158740259,115,Clear,No
2022-11-03,M.G. Road,Anil Kumble Circle,24979,39.63643120401728,1.0710191076160493,89.38860678163306,100.0,1,99.958,59.899978268632225,66.33583577568527,51.203247630423945,96,Clear,No
2022-11-03,Jayanagar,Jayanagar 4th Block,9491,41.91154443170974,1.0676298002391056,41.577425802298805,50.51192566071367,0,68.982,62.350357167402464,80.7526049974765,78.29961323199296,203,Clear,No
2022-11-03,Hebbal,Hebbal Flyover,44656,47.499909607026694,1.5,100.0,100.0,2,139.312,42.481290255806684,97.51109042897258,63.70447239006612,96,Clear,No
2022-11-03,Hebbal,Ballari Road,27541,40.0178045878036,1.5,89.00253501308403,100.0,4,105.082,40.39145863549424,88.01047402996625,93.17822661716214,103,Overcast,No
2022-11-03,Yeshwanthpur,Yeshwanthpur Circle,19645,63.342984482070975,1.3483160429058216,63.95721962454877,99.0595268953316,0,89.28999999999999,45.88804450315781,68.91429239730917,61.259357397472954,93,Clear,No
2022-11-03,Yeshwanthpur,Tumkur Road,13856,49.60466504481178,1.1614930798489476,41.541379763466324,69.40447159107468,0,77.712,39.27298653716449,75.7523406582034,85.02133418220274,180,Clear,No
2022-11-04,Indiranagar,100 Feet Road,40586,40.54567348312655,1.5,100.0,100.0,2,131.172,32.606262047438044,91.68256307328122,74.65534078508512,106,Windy,No
2022-11-04,Indiranagar,CMH Road,22156,43.400815012967804,1.1616299787517783,79.3502897570659,100.0,1,94.312,65.21642271238508,80.10510737940939,60.30795724143195,100,Clear,No
2022-11-04,Whitefield,ITPL Main Road,17150,71.52242334527784,1.2150817815914652,64.03711408954595,83.91869924640231,0,84.3,57.59633381009824,68.39275707714243,96.24097075235119,107,Overcast,No
2022-11-04,Koramangala,Sarjapur Road,60411,24.439648157351947,1.5,100.0,100.0,5,170.822,12.798140500395633,85.51205049843857,68.13238082629466,104,Clear,Yes
2022-11-04,Electronic City,Hosur Road,24435,40.64460805865986,1.119190322976946,85.20316278205935,100.0,0,98.87,61.15869309592403,72.4361052105418,77.53994636299413,109,Clear,No
2022-11-04,M.G. Road,Trinity Circle,37895,20.0,1.5,100.0,100.0,2,125.79,10.522947894071908,78.01776943903147,74.45544889403101,93,Clear,No
2022-11-04,M.G. Road,Anil Kumble Circle,49065,36.54245034924181,1.5,100.0,100.0,4,148.13,55.25454396933483,68.83662746255644,64.2039091998133,105,Clear,Yes
2022-11-04,Hebbal,Hebbal Flyover,30047,21.743088375738107,1.5,98.93397950466377,100.0,2,110.094,13.389621781320619,96.68103036069562,50.61158117537121,93,Clear,No
2022-11-04,Hebbal,Ballari Road,22423,44.52090411305787,1.0402555567687921,78.28746103740355,100.0,2,94.846,59.54549117184984,95.6323636639795,69.92630322455526,92,Clear,No
2022-11-05,Indiranagar,100 Feet Road,22356,37.211086946892934,1.3316934672479526,84.22040744385619,100.0,0,94.712,62.572733215463316,95.0821769368128,96.5614085494756,104,Rain,Yes
2022-11-05,Indiranagar,CMH Road,37441,51.91476429212027,1.5,100.0,100.0,0,124.882,72.88567385817052,84.90910030751559,86.38971852415133,95,Clear,No
2022-11-05,Koramangala,Sony World Junction,29764,25.61025379546409,1.5,100.0,100.0,1,109.52799999999999,77.41626134954585,61.11239903715032,95.6221537078437,115,Clear,No
2022-11-05,Koramangala,Sarjapur Road,56662,35.42479972717485,1.5,100.0,100.0,3,163.324,71.41268321473235,81.5607288805515,96.06142062703043,98,Clear,No
2022-11-05,Electronic City,Hosur Road,7977,37.08991178656523,1.0974845103238597,26.397761164132085,39.474733342381626,0,65.95400000000001,22.9209266918955,81.35936353627415,68.21027783935857,191,Clear,No
2022-11-05,M.G. Road,Trinity Circle,28665,51.54175123377259,1.5,93.37501963258673,100.0,1,107.33,55.71209464839926,95.43577324263164,69.24780274677279,86,Clear,No
2022-11-05,M.G. Road,Anil Kumble Circle,28371,49.05063633966067,1.5,100.0,100.0,1,106.74199999999999,22.688750378670754,82.34403543775039,53.85391047426965,77,Clear,No
2022-11-05,Jayanagar,Jayanagar 4th Block,26786,20.0,1.5,94.73838526667669,100.0,4,103.572,59.14036894026477,62.326044690831324,51.987575576492766,95,Clear,No
2022-11-05,Jayanagar,South End Circle,23985,43.87671606147808,1.0989131259051892,74.34427507786151,100.0,5,97.97,26.66490529804626,97.11244028174346,84.94919945358791,108,Clear,No
2022-11-05,Hebbal,Ballari Road,29203,35.759471360613155,1.5,92.29470733196626,100.0,3,108.406,28.178566878033514,64.95028309867456,97.41799032542235,106,Overcast,No
2022-11-05,Yeshwanthpur,Tumkur Road,18345,60.675953261274024,1.0279888688865064,53.87899507990873,92.69613505097429,0,86.69,10.376609226679543,90.67418107904392,70.83518713975805,94,Clear,No
2022-11-06,Indiranagar,100 Feet Road,12335,45.41671853941823,1.1089428951673328,44.77453781000017,58.39757542902683,0,74.67,15.465242333264559,95.23172639827379,65.52187007765815,188,Clear,No
2022-11-06,Indiranagar,CMH Road,48733,44.06694852458222,1.5,100.0,100.0,2,147.466,15.613460232778253,96.42752402404307,73.02626711125542,90,Overcast,No
2022-11-06,Koramangala,Sony World Junction,47365,23.220161766514156,1.5,100.0,100.0,0,144.73000000000002,29.994824476453964,62.64002914568847,69.04519245850005,88,Overcast,No
2022-11-06,Koramangala,Sarjapur Road,25987,42.70653716567502,1.5,96.60658557639057,100.0,0,101.97399999999999,59.15279703772672,73.0695732097644,82.87907169773115,85,Clear,No
2022-11-06,M.G. Road,Trinity Circle,36230,35.663397090694374,1.5,100.0,100.0,2,122.46,32.00281591128467,90.88176943894285,96.96578922211276,101,Clear,No
2022-11-06,M.G. Road,Anil Kumble Circle,52720,38.507212852395696,1.5,100.0,100.0,3,155.44,47.854825844981676,93.626012989645,93.03340594361507,111,Clear,No
2022-11-06,Jayanagar,South End Circle,31334,54.66870787025279,1.5,100.0,100.0,2,112.668,62.11421468626761,67.05826691833819,83.04832064306136,115,Windy,Yes
2022-11-06,Hebbal,Hebbal Flyover,37610,38.16280428589269,1.5,100.0,100.0,0,125.22,70.23875171471197,79.23619409039202,63.90668450334424,111,Rain,No
2022-11-06,Yeshwanthpur,Yeshwanthpur Circle,23740,25.33814904352312,1.3889329548514275,84.33081990424974,100.0,2,97.47999999999999,72.14266365929885,92.87525934535958,88.88551784434685,102,Overcast,No
2022-11-06,Yeshwanthpur,Tumkur Road,29338,44.85273181025923,1.5,88.04147612188322,100.0,4,108.676,55.93283994959665,92.44970792861454,85.99206551654022,106,Clear,No
2022-11-07,Indiranagar,100 Feet Road,54941,20.0,1.5,100.0,100.0,2,159.882,69.70801764062853,87.19796693799002,54.74608412884451,101,Clear,No
2022-11-07,Indiranagar,CMH Road,45103,45.26416175993122,1.5,100.0,100.0,1,140.20600000000002,60.42616076462803,93.9996747744424,55.58358619283968,95,Fog,No
2022-11-07,Whitefield,Marathahalli Bridge,8569,47.69886027796389,1.3190068180413757,31.01265539458572,47.620704405516,0,67.138,46.75348256916673,60.49147055833529,97.29756814168559,203,Clear,No
2022-11-07,Whitefield,ITPL Main Road,13324,46.93849349149304,1.3133516521232684,45.661289478106376,63.6423601835228,3,76.648,41.99818630379555,99.99365201991688,90.5593958485905,215,Fog,No
2022-11-07,Koramangala,Sony World Junction,41901,23.08993927622313,1.5,100.0,100.0,4,133.80200000000002,59.32038170498967,69.67004739095019,51.99309867054111,93,Overcast,No
2022-11-07,Koramangala,Sarjapur Road,60280,42.218249921732244,1.5,100.0,100.0,2,170.56,66.19769152988597,81.80311302703714,59.881500240773896,96,Rain,No
2022-11-07,Electronic City,Hosur Road,23612,45.546599711347554,1.1478821758238522,70.88170198765948,100.0,3,97.22399999999999,28.95110119176467,89.45549123495259,68.05366335709252,81,Clear,No
2022-11-07,Electronic City,Silk Board Junction,23137,48.49634257735314,1.194203902712781,77.50459462126472,100.0,0,96.274,56.751765742002675,73.83059932851396,75.09031060563274,91,Clear,Yes
2022-11-07,M.G. Road,Trinity Circle,41162,55.034196619815674,1.5,100.0,100.0,4,132.324,72.87064295771866,85.11339322250085,81.51434026673635,112,Fog,No
2022-11-07,M.G. Road,Anil Kumble Circle,38320,30.41157693652592,1.5,100.0,100.0,2,126.64,22.683208229145414,71.46668485031887,73.16592428428262,113,Rain,No
2022-11-07,Hebbal,Hebbal Flyover,31627,42.59841591025102,1.5,100.0,100.0,2,113.25399999999999,44.697083903754134,64.4135495390582,84.06554705048362,115,Rain,No
2022-11-08,Indiranagar,CMH Road,13099,43.149310755260714,1.3344536868337502,45.73671708399642,62.06158410022285,0,76.19800000000001,76.8277388645029,76.85590727941029,82.40805083668712,222,Clear,No
2022-11-08,Whitefield,ITPL Main Road,25452,20.0,1.5,79.56433926247465,100.0,2,100.904,37.56418912905904,82.25987673293594,60.759152109339375,83,Rain,No
2022-11-08,Koramangala,Sony World Junction,30939,30.35010984335853,1.5,93.19102531522154,100.0,0,111.878,39.4168407873028,73.34951337458965,58.89179290272393,86,Overcast,No
2022-11-08,Koramangala,Sarjapur Road,27515,44.88884946228592,1.5,92.32912293121379,100.0,2,105.03,64.44249415097454,89.55995979910547,84.81140320716793,96,Windy,No
2022-11-08,M.G. Road,Trinity Circle,55839,42.581904631446164,1.5,100.0,100.0,1,161.678,41.32844071161295,88.65707954361704,71.06277358427738,81,Fog,No
2022-11-08,M.G. Road,Anil Kumble Circle,14072,51.17510492765394,1.1791454814922369,47.836108520950404,67.63380723575938,1,78.144,25.24678325632531,81.01614100487315,59.525686145042506,208,Clear,Yes
2022-11-08,Jayanagar,Jayanagar 4th Block,19807,39.92473568511924,1.0229176081179492,58.58511210858075,97.06399182759667,0,89.614,63.401798831055245,96.84765810191449,70.60441043205216,85,Clear,No
2022-11-08,Hebbal,Hebbal Flyover,37349,30.93000017313568,1.5,100.0,100.0,2,124.698,53.882449914289836,91.52850839299049,63.45764472097009,93,Fog,No
2022-11-09,Indiranagar,100 Feet Road,47359,41.373858367075485,1.5,100.0,100.0,1,144.71800000000002,59.6216448506206,92.58673332829463,89.43745833617679,102,Clear,No
2022-11-09,Indiranagar,CMH Road,10943,40.97210178631479,1.2898504608631889,34.77572280921462,56.759594470918515,0,71.886,19.23424231951215,65.27956094220325,60.16318762188876,180,Clear,No
2022-11-09,Whitefield,Marathahalli Bridge,6785,29.755004188133505,1.308850507610524,22.28752373279631,32.75456288817957,1,63.57,15.46942086509097,72.50801004830336,98.93040642996345,199,Clear,No
2022-11-09,Whitefield,ITPL Main Road,12201,26.71272401053055,1.3925875946722273,33.220669731459694,60.84327098671042,0,74.402,59.12347242004945,75.66747508271715,82.42339447004034,193,Clear,No
2022-11-09,Koramangala,Sony World Junction,29956,49.01030628051153,1.5,100.0,100.0,0,109.912,36.66771516558322,67.34638245545742,69.65596965518638,91,Clear,No
2022-11-09,Electronic City,Hosur Road,19496,44.48294836404305,1.3277645864515089,64.20217087490371,98.52600542456896,3,88.99199999999999,62.47241172460369,69.33083438976809,91.55884942647661,95,Overcast,No
2022-11-09,M.G. Road,Trinity Circle,25970,43.88271211695033,1.5,94.35468248847832,100.0,3,101.94,77.78062824488657,67.2391689056726,51.2251383948814,101,Fog,No
2022-11-09,M.G. Road,Anil Kumble Circle,45828,49.8882340655251,1.5,100.0,100.0,1,141.656,18.56789908666829,60.18056191711498,74.62210911799104,98,Rain,No
2022-11-09,Jayanagar,Jayanagar 4th Block,21024,30.681853027745625,1.1298902490025737,72.37624777679962,100.0,1,92.048,17.673569354929942,79.24343387313418,85.9939029494646,101,Clear,Yes
2022-11-09,Jayanagar,South End Circle,19911,21.46767172713195,1.303064517895178,73.1621896698508,100.0,1,89.822,39.94616274117487,70.9358460765133,81.22313069354973,110,Clear,No
2022-11-09,Hebbal,Hebbal Flyover,38595,47.653426286639785,1.5,100.0,100.0,2,127.19,54.4759356213591,69.06637308578755,54.6770249918361,93,Clear,No
2022-11-09,Hebbal,Ballari Road,20235,51.794845339933275,1.1690020719760534,68.72599337158016,96.23211553180305,1,90.47,41.6155465520231,97.66407757522525,86.52040422418568,95,Overcast,No
2022-11-09,Yeshwanthpur,Yeshwanthpur Circle,35900,39.9182871762328,1.5,100.0,100.0,0,121.8,39.56191645013058,68.85397878503674,54.08114543498333,100,Rain,No
2022-11-10,Indiranagar,100 Feet Road,21996,29.56114720517668,1.241018655872095,65.85615964112735,100.0,0,93.99199999999999,58.42408337849767,97.31549573534139,93.49373233792278,107,Fog,No
2022-11-10,Indiranagar,CMH Road,52196,21.293907219442104,1.5,100.0,100.0,3,154.392,52.35140172230947,98.79201978383075,86.9060004560153,100,Fog,No
2022-11-10,Koramangala,Sarjapur Road,40287,42.8329138781036,1.5,100.0,100.0,1,130.574,60.27807041880887,60.45973685973371,73.2020168837239,95,Fog,No
2022-11-10,M.G. Road,Trinity Circle,24541,55.90869389474334,1.2109125560159208,72.71510662388269,100.0,2,99.082,53.746183049516254,90.87824294296266,50.63890733169319,108,Rain,No
2022-11-10,M.G. Road,Anil Kumble Circle,25830,34.49684154404264,1.5,93.39379974962412,100.0,4,101.66,73.93773834461135,64.71544936596946,75.85730046792845,112,Clear,No
2022-11-10,Yeshwanthpur,Yeshwanthpur Circle,12458,42.669423571608654,1.2069637208062427,31.61505284464527,59.99449888567152,1,74.916,14.539040075426373,69.9892313779782,91.37793530017434,203,Clear,No
2022-11-10,Yeshwanthpur,Tumkur Road,15956,47.578834697848194,1.072662762335151,58.55110714003761,75.26902177438437,0,81.912,25.323888277589603,96.6233593469182,58.89989531829247,102,Clear,No
2022-11-11,Indiranagar,100 Feet Road,45120,44.076102005735535,1.5,100.0,100.0,2,140.24,69.09317157589041,67.17704420380169,58.70548512326968,107,Clear,No
2022-11-11,Indiranagar,CMH Road,21473,35.48763442238827,1.1424243458879544,75.86210255382058,100.0,3,92.946,59.25358984409522,81.39021652712921,93.41700807136934,119,Windy,No
2022-11-11,Whitefield,Marathahalli Bridge,21876,33.50781850522088,1.196028020859281,68.82101608821662,100.0,0,93.75200000000001,30.052014342941757,66.7800398072499,88.27801312856562,97,Overcast,No
2022-11-11,Whitefield,ITPL Main Road,25327,25.5337324744306,1.5,82.54397461241055,100.0,3,100.654,51.48896882965323,78.41897155180996,71.40264297786037,97,Clear,No
2022-11-11,Koramangala,Sony World Junction,15092,39.06545076873898,1.338513391522064,41.1862228908458,75.53206934110115,1,80.184,29.305573532126427,96.79680873384163,54.073481169578564,103,Clear,Yes
2022-11-11,Koramangala,Sarjapur Road,46639,25.780767920846877,1.5,100.0,100.0,1,143.27800000000002,41.9851924666023,81.97219926259599,72.93477701327784,97,Rain,No
2022-11-11,M.G. Road,Trinity Circle,25016,38.83095028377645,1.5,83.64485008755025,100.0,5,100.032,68.08919925744698,89.86184775342824,88.57126439120614,87,Clear,No
2022-11-11,M.G. Road,Anil Kumble Circle,11758,50.07884901462535,1.1336509748709898,32.08303137160053,59.15119626961004,1,73.51599999999999,17.231606878814148,69.17399095764453,85.7033371579544,221,Clear,No
2022-11-11,Jayanagar,South End Circle,15962,31.106575795148473,1.1318116173602775,58.590261001000876,76.52723733961719,2,81.924,17.430412394248016,83.0162895606257,91.04656858995872,94,Rain,No
2022-11-11,Hebbal,Ballari Road,31519,37.52818904941981,1.5,100.0,100.0,1,113.038,24.06020511561106,71.83628360272874,91.86131650392225,99,Fog,No
2022-11-11,Yeshwanthpur,Tumkur Road,18823,55.097438857396305,1.2911649432644392,57.023205616594375,94.87732637653879,1,87.646,78.80545945156518,67.28022647382656,74.0399314445279,114,Overcast,No
2022-11-12,Indiranagar,100 Feet Road,46732,20.439561693834932,1.5,100.0,100.0,5,143.464,21.34447931256836,71.63367120712225,80.8388533996486,80,Clear,No
2022-11-12,Indiranagar,CMH Road,33279,55.416382166335524,1.5,100.0,100.0,1,116.558,16.611158309784393,99.15411862682859,86.297995011191,93,Overcast,No
2022-11-12,Whitefield,ITPL Main Road,25917,34.35937422859741,1.5,91.59269209391785,100.0,3,101.834,59.08901140624826,73.2467936130094,56.48160203561945,107,Fog,No
2022-11-12,Electronic City,Hosur Road,19129,36.06120184892818,1.0238547458815936,60.43108252867236,100.0,0,88.25800000000001,51.81968227086919,62.82421543863709,83.47006057646811,93,Clear,No
2022-11-12,Jayanagar,Jayanagar 4th Block,18711,45.848324256569214,1.2419269529218735,58.912035233496724,96.7290411123013,0,87.422,71.72193184182535,98.98707160478116,98.38263269748563,88,Clear,No
2022-11-12,Jayanagar,South End Circle,23353,33.72123235691099,1.0240953999111921,86.97984453182141,100.0,1,96.706,53.70163732144686,67.2251414183164,83.08587656526484,103,Clear,Yes
2022-11-12,Yeshwanthpur,Tumkur Road,24960,45.98539154278229,1.2868405777464782,74.6160915185718,100.0,1,99.92,37.902499200442186,63.09454427336702,91.46344968924986,99,Clear,No
2022-11-13,Indiranagar,CMH Road,24558,34.21380987870465,1.1761264300440264,76.37053304825253,100.0,4,99.116,32.51477026823814,81.54801668127993,98.75030298846994,76,Clear,No
2022-11-13,Whitefield,Marathahalli Bridge,22553,45.288464693195294,1.2316469857953605,69.8167183426809,100.0,0,95.106,70.09593154423848,61.90292070545418,67.39983760118463,97,Fog,No
2022-11-13,Koramangala,Sony World Junction,59327,34.70479139359501,1.5,100.0,100.0,0,168.654,77.19073237865372,82.46257723250861,73.46319931544932,97,Windy,No
2022-11-13,Koramangala,Sarjapur Road,46238,45.35493308697269,1.5,100.0,100.0,4,142.476,43.759641472858625,87.17417123247131,58.8637758953462,104,Clear,No
2022-11-13,Electronic City,Hosur Road,6092,41.69889690369058,1.389344821073675,25.73411170946172,28.00409260040497,0,62.184,53.16578902950867,60.12915540609005,89.62928121360238,189,Clear,No
2022-11-13,Electronic City,Silk Board Junction,8021,67.03751798496748,1.3822278755337505,22.00459830828012,36.02391243270509,0,66.042,22.916370507066702,76.54506801103567,59.359897178266365,219,Fog,No
2022-11-13,M.G. Road,Anil Kumble Circle,48572,38.596591019916204,1.5,100.0,100.0,1,147.144,53.70821053043231,95.28483886442814,91.36612316615714,95,Fog,No
2022-11-13,Jayanagar,Jayanagar 4th Block,18571,33.90039282193784,1.0343049052670217,56.05735207116979,93.30876495813608,0,87.142,27.37902710572554,96.27164135331805,84.85587592361927,94,Clear,No
2022-11-13,Jayanagar,South End Circle,22958,38.11082535114254,1.243081842987084,81.43347550100202,100.0,4,95.916,72.35261921703412,93.47295831717761,98.19561045864106,102,Overcast,Yes
2022-11-13,Hebbal,Ballari Road,10481,30.366476885637827,1.019138799496683,24.95196199311663,53.798626731324084,0,70.962,69.10311757106885,70.30189147434464,64.03538021625744,175,Clear,No
2022-11-14,Indiranagar,100 Feet Road,34255,28.862453565007385,1.5,100.0,100.0,4,118.51,67.29058936366987,91.71527974145924,89.89767163499849,112,Fog,No
2022-11-14,Indiranagar,CMH Road,48231,43.19203518220634,1.5,100.0,100.0,2,146.462,42.89356205814108,70.63195988804816,79.5207097405857,109,Fog,No
2022-11-14,Whitefield,ITPL Main Road,25226,21.86668780362318,1.5,86.91408369542204,100.0,3,100.452,18.67666283808674,65.45305745997517,51.06628579302579,101,Overcast,No
2022-11-14,Koramangala,Sony World Junction,48806,21.032336507264464,1.5,100.0,100.0,2,147.612,60.298879941685776,97.65569398016642,88.97957804998336,94,Clear,No
2022-11-14,Electronic City,Hosur Road,10764,44.07164974403683,1.2742743757107626,40.874021591467226,52.27430005301891,0,71.52799999999999,51.324961098766,62.94391384062002,85.56487669327296,201,Fog,No
2022-11-14,Electronic City,Silk Board Junction,22556,52.778883761949054,1.1046006900048353,69.61521105035182,100.0,0,95.112,50.274270568355476,82.06381889464868,79.25834112265095,81,Clear,No
2022-11-14,M.G. Road,Anil Kumble Circle,41224,30.572433824776645,1.5,100.0,100.0,2,132.44799999999998,14.066456063423363,66.665572952664,88.61618585632932,117,Clear,Yes
2022-11-14,Jayanagar,Jayanagar 4th Block,25049,41.14919686557977,1.5,88.68730208756509,100.0,2,100.098,25.380957131111543,62.469790326980636,69.65385869120504,84,Clear,No
2022-11-14,Hebbal,Ballari Road,27007,40.20229119191117,1.5,87.44450387354831,100.0,4,104.01400000000001,61.86256623353635,89.30910581686783,51.55415937861235,104,Clear,No
2022-11-15,Indiranagar,100 Feet Road,21700,40.462691343437605,1.260854454464246,77.79622235958684,100.0,1,93.4,18.797180488533,96.38687251768275,92.18922159589664,99,Clear,No
2022-11-15,Indiranagar,CMH Road,32251,40.09161042841708,1.5,100.0,100.0,3,114.502,49.57471506348636,63.64057661400443,69.34630566677669,91,Overcast,No
2022-11-15,Whitefield,Marathahalli Bridge,29255,27.62887916658905,1.5,90.1820741775679,100.0,1,108.50999999999999,11.770996459047407,81.30637951102923,82.57655959613435,111,Rain,No
2022-11-15,Koramangala,Sony World Junction,32452,41.733251084517825,1.5,100.0,100.0,1,114.904,27.171920490328578,69.50696593310704,70.94654772466825,97,Clear,No
2022-11-15,Koramangala,Sarjapur Road,33967,35.22686438484168,1.5,100.0,100.0,2,117.934,29.86458334781439,89.74894518509802,80.11184539183296,116,Overcast,No
2022-11-15,Electronic City,Hosur Road,21197,32.695160290746,1.0159630852418806,70.06905907987637,100.0,0,92.394,27.49372664943298,88.89841725311072,77.55943911333804,113,Clear,No
2022-11-15,M.G. Road,Trinity Circle,26064,35.48103148200129,1.5,85.26663874655286,100.0,3,102.128,57.859977807309704,64.28131200549944,72.95819873945219,104,Clear,Yes
2022-11-15,M.G. Road,Anil Kumble Circle,38262,24.501423195049597,1.5,100.0,100.0,3,126.524,20.32338407085209,79.64483972633495,68.38582600692206,106,Clear,No
2022-11-15,Jayanagar,South End Circle,31998,25.80067398804291,1.5,100.0,100.0,1,113.99600000000001,22.831752013730547,78.51557094358012,81.87183682038157,104,Fog,No
2022-11-15,Hebbal,Ballari Road,23372,44.90140450856325,1.3235699600093596,82.48554050827771,100.0,1,96.744,10.650642866303828,83.91837824447302,53.72834520549807,88,Clear,No
2022-11-16,Indiranagar,100 Feet Road,11230,54.77845818996289,1.3548820886094322,31.132705215828622,57.00505755348744,0,72.46000000000001,38.18831038830857,95.28257579875722,80.41737542052195,208,Overcast,No
2022-11-16,Indiranagar,CMH Road,11757,52.04015402666774,1.1192930110181307,37.52091446690336,57.88071580197354,0,73.514,16.42796067094656,64.34506370501606,79.95943491135813,196,Clear,No
2022-11-16,Koramangala,Sony World Junction,28421,50.40628004731604,1.5,96.50311007466448,100.0,3,106.842,49.922429781360165,97.50035274166522,84.6606010414509,82,Fog,No
2022-11-16,Electronic City,Silk Board Junction,14713,58.20423022977228,1.078077532925328,44.10343745953094,73.43198137882447,2,79.426,74.79339409705487,97.10926650183899,50.39668710489863,200,Clear,No
2022-11-16,M.G. Road,Trinity Circle,25871,34.1094819300828,1.5,91.04176894242622,100.0,3,101.74199999999999,25.00021797934764,67.58476946799327,99.27032027639157,101,Clear,No
